angDist,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,_RAJ2000,_DEJ2000
3.281705,J023137.73+375422.5,37.9072138,+37.9062685,0.2962,0.2655,123.5,16.809,16.525,12.297,8.765,,,,0.094,0.294,,,,,,378137801351031648,0000,0,nnnn,ABUU,301,923,1252,984,,37.9060827101894,26.0461224871137
3.971487,J023208.03+380202.0,38.0334935,+38.0338903,0.3194,0.2862,119.4,17.015,16.239,12.155,8.553,,,,0.108,0.190,,,,,,378137801351044885,D000,0,nnnn,ABUU,169,946,1089,1000,,38.0328934818253,26.4281295988381
4.241447,J023214.47+380334.7,38.0603229,+38.0596654,0.5612,0.5114,116.5,17.493,17.284,12.547,8.985,,,,0.179,,,,,,,378137801351045509,0000,0,nnnn,BUUU,-1890,1757,1080,1827,,38.0607857718427,26.475503824847
2.070148,J023335.16+382344.1,38.3965007,+38.3955860,0.1484,0.1341,126.9,15.742,15.793,12.115,8.874,16.353,16.103,15.617,0.050,0.154,,,0.130,0.231,,378137801351054494,0000,0,1nnn,ABUU,-334,469,194,492,0.485,38.3958467497396,26.6595834281014
4.884949,J023015.21+373353.1,37.5633829,+37.5647576,0.2212,0.2001,121.0,16.430,16.952,12.493,8.913,16.651,16.026,16.048,0.071,0.330,,,0.142,0.176,,378137801351016174,0000,0,0nnn,ABUU,-320,518,85,542,0.885,37.5650535192669,26.4595792454924
3.705556,J023052.62+374308.9,37.7192513,+37.7191421,0.3023,0.2792,125.3,16.831,16.771,12.617,8.284,,,,0.095,,,,,,,378137801351031517,0000,0,nnnn,AUUU,-306,785,-236,838,,37.719989647499,26.5797072436109
2.468576,J022920.18+372004.2,37.3340859,+37.3345023,0.3109,0.2800,120.7,17.053,17.571,12.419,9.091,,,,0.094,,,,,,,378137801351008801,hh00,0,nnnn,AUUU,-192,900,-22,939,,37.3348379589942,26.5755228432665
3.367828,J023049.20+374222.5,37.7050027,+37.7062561,0.2045,0.1894,126.5,16.409,16.088,12.650,8.892,,,,0.069,0.187,,,,,,378137801351031332,0000,0,0nnn,ABUU,-253,508,109,529,,37.7053657883664,26.9824750109345
4.222454,J023211.49+380246.2,38.0479085,+38.0461734,0.0537,0.0528,150.3,13.554,13.387,12.091,8.954,14.609,14.054,13.648,0.027,0.033,,,0.032,0.041,0.053,378137801351043938,0000,0,00nn,AAUU,135,72,174,72,0.215,38.046466383255,27.1701853559984
4.217368,J023505.84+384630.7,38.7743576,+38.7752109,0.2692,0.2461,120.9,16.587,16.800,12.405,8.514,,,,0.085,,0.429,,,,,387139301351005792,0000,0,1nnn,AUCU,-264,1007,-755,1056,,38.7757143808053,26.851994324007
4.466490,J023458.31+384430.3,38.7429934,+38.7417674,0.1749,0.1564,123.7,16.171,16.327,12.355,8.961,16.458,16.228,15.568,0.058,0.212,,,0.135,0.238,,387139301351005546,0000,0,0nnn,ABUU,-83,608,-377,636,0.189,38.7430080451627,27.1255457531584
3.773655,J023618.68+390446.1,39.0778652,+39.0794956,0.5516,0.4725,92.7,17.202,16.718,12.448,8.371,,,,0.152,,,,,,,387139301351022420,0000,0,nnnn,BUUU,-3892,1933,-1536,2104,,39.0786336239105,27.1700075366925
2.286976,J023658.17+391434.6,39.2424022,+39.2429610,0.2855,0.2592,122.4,16.690,16.742,12.153,8.800,,,,0.090,0.352,,,,,,387139301351029472,0000,0,0nnn,ABUU,-533,1047,-436,1080,,39.2423283015028,27.196999077936
0.966360,J023709.90+391727.5,39.2912784,+39.2909951,0.2818,0.2493,121.1,16.662,16.525,12.526,8.692,,,,0.090,0.280,,,,,,387139301351029346,0000,0,0nnn,ABUU,-836,1019,840,1071,,39.2912633012584,27.2617291635644
3.905466,J023527.42+385145.7,38.8642693,+38.8626955,0.1114,0.1047,125.4,15.407,15.415,12.660,8.521,15.929,15.548,15.562,0.041,0.099,,,0.085,0.145,,387139301351005155,0000,0,0nnn,AAUU,537,331,40,342,0.260,38.8636777411918,27.6454951286793
3.506890,J023356.04+382904.3,38.4835269,+38.4845410,0.3261,0.3005,124.8,16.890,16.675,12.453,8.734,,,,0.100,,,,,,,378137801351055066,0000,0,1nnn,AUUU,248,1234,-175,1270,,38.4835673772404,27.6621615197699
4.428496,J023005.63+373122.5,37.5234705,+37.5229211,0.0941,0.0908,148.4,15.266,14.931,12.036,8.741,,,,0.038,0.063,0.375,,,,,378137801351015709,0000,0,nnnn,AACU,-599,170,-109,174,,37.5222073031372,26.884192964976
4.846672,J023004.96+373122.1,37.5206887,+37.5228088,0.1122,0.1024,153.5,15.422,15.363,12.429,8.258,16.296,15.985,16.727,0.041,0.088,,,0.102,0.161,,378137801351015710,0000,0,nnnn,AAUU,,,,,0.717,37.5222073031372,26.884192964976
4.682934,J023122.65+375033.2,37.8443865,+37.8425598,0.1411,0.1300,128.0,15.829,15.852,12.499,9.016,,,,0.048,0.146,,,,,,378137801351031581,0000,0,0nnn,ABUU,249,341,217,359,,37.8437642659897,27.2392306557892
1.614627,J022806.67+370138.3,37.0278322,+37.0273298,0.3296,0.3027,125.4,17.195,16.616,12.474,8.756,,,,0.109,0.248,,,,,,373136301351060943,0000,0,nnnn,ABUU,215,804,-1110,838,,37.0272746242802,27.0702789461612
3.544024,J022746.44+365642.3,36.9435323,+36.9450848,0.1412,0.1322,122.2,15.893,16.088,11.886,8.971,17.065,16.183,15.675,0.049,0.161,,0.488,0.190,0.175,0.234,373136301351059893,hH00,0,0nnn,ABUC,-191,308,26,315,0.621,36.9446143851005,27.2436928547652
2.334258,J022836.60+370905.3,37.1525000,+37.1514927,0.3353,0.2988,122.0,17.117,17.007,12.550,8.796,,,,0.106,0.343,0.527,,,,,378137801351011844,0000,0,nnnn,ABCU,185,806,-53,862,,37.1517573633932,27.2479121073224
3.424588,J023015.21+373353.1,37.5633829,+37.5647576,0.2212,0.2001,121.0,16.430,16.952,12.493,8.913,16.651,16.026,16.048,0.071,0.330,,,0.142,0.176,,378137801351016174,0000,0,0nnn,ABUU,-320,518,85,542,0.885,37.5645555922358,27.633927514443
1.556484,J023158.32+375934.0,37.9930025,+37.9927919,0.2354,0.2136,118.3,16.635,17.000,12.212,8.872,,,,0.076,0.377,,,,,,378137801351031524,0000,0,0nnn,ACUU,358,718,-490,745,,37.9925488252074,27.4747615030949
0.702344,J023017.32+373420.6,37.5721920,+37.5724079,0.2579,0.2306,118.1,16.748,16.938,12.342,8.872,,,,0.080,0.344,,,,,,378137801351016330,0000,0,0nnn,ABUU,-59,654,-326,678,,37.5722135587631,27.9945260753238
1.723345,J023648.91+391216.5,39.2038172,+39.2045851,0.4544,0.4022,120.3,17.211,16.827,12.045,8.693,,,,0.138,,,,,,,387139301351022227,0000,0,nnnn,BUUU,690,1774,-15,1879,,39.2042264374773,27.5932827156667
4.789605,J023724.97+392110.7,39.3540452,+39.3529896,0.3222,0.2932,126.8,16.961,16.883,12.293,8.440,,,,0.102,0.354,,,,,,387139301351027076,0000,0,nnnn,ABUU,-255,1314,-817,1350,,39.3524643488879,27.6934809778844
3.461292,J023915.57+394852.9,39.8148764,+39.8147211,0.3092,0.2788,116.9,16.834,17.032,11.945,8.779,,,,0.099,0.387,,,,,,406139301351038931,h000,0,nnnn,ACUU,-1764,1171,2004,1232,,39.8140199554717,27.9789164648661
4.763514,J023622.94+390536.4,39.0956016,+39.0934690,0.2163,0.1990,120.5,16.350,16.551,11.884,8.684,,,,0.069,0.286,,,,,,387139301351021146,hH00,0,0nnn,ABUU,-96,781,-572,811,,39.0941101605851,27.8000419634835
1.932383,J023628.13+390704.7,39.1172444,+39.1179948,0.1054,0.1004,136.7,15.220,15.207,12.328,9.066,15.884,15.521,15.086,0.040,0.093,,,0.081,0.123,0.174,387139301351020832,0000,0,00nn,AAUU,43,290,160,301,0.586,39.1174942470755,27.8894812675916
4.701123,J023544.45+385604.3,38.9352384,+38.9345547,0.6216,0.5627,128.9,17.615,17.315,12.430,8.879,,,,0.189,,,,,,,387139301351022573,0000,0,nnnn,BUUU,-364,2594,-130,2662,,38.9357884661987,28.0277170771276
4.599035,J023541.11+385524.0,38.9213147,+38.9233528,0.2768,0.2497,127.5,16.663,16.064,12.380,8.679,,,,0.092,0.193,,,,,,387139301351021310,0000,0,0nnn,ABUU,-93,978,1438,1026,,38.9227868990018,28.1661447297205
2.018942,J023800.40+393002.8,39.5016916,+39.5007824,0.0908,0.0847,136.0,15.106,14.761,11.557,8.651,,,,0.035,0.063,0.208,,,,,387139301351026156,0000,0,00nn,AABU,-284,278,338,284,,39.5011830660689,28.2411656206642
1.941564,J024133.04+402318.8,40.3876909,+40.3885793,0.2393,0.2185,126.3,16.461,16.618,12.500,8.979,,,,0.077,0.284,,,,,,395140801351001436,0000,0,1nnn,ABUU,-3130,847,-1155,877,,40.3882268211529,28.2854229432601
4.006765,J024032.62+400803.2,40.1359338,+40.1342260,0.6499,0.5939,126.7,17.631,16.928,12.585,8.911,,,,0.216,0.434,,0.458,,,,406139301351059579,0000,0,nnnn,BCUC,1634,2908,2587,2986,,40.1345353257404,28.456429823475
4.330039,J024219.44+403446.2,40.5810138,+40.5795103,0.3582,0.3249,120.3,17.042,16.973,12.276,8.359,,,,0.115,0.374,,,,,,415140801351014084,0000,0,nnnn,BCUU,1052,1387,218,1453,,40.5794333880336,28.576760372811
0.905212,J024010.17+400231.8,40.0423934,+40.0421916,0.0649,0.0626,146.4,14.248,14.304,12.122,8.874,14.782,14.342,14.380,0.028,0.048,,,0.037,0.046,0.100,406139301351058266,0000,0,00nn,AAUU,164,137,-24,145,0.170,40.0424404807521,28.6651097330209
1.961404,J024031.94+400756.2,40.1330978,+40.1322817,0.1982,0.1819,125.0,16.184,15.975,12.419,8.455,,,,0.068,0.163,0.520,,,,,395140801351003830,0000,0,0nnn,ABCU,778,692,-226,723,,40.1324030475593,28.8979242678584
3.838245,J023929.21+395212.6,39.8717109,+39.8701913,0.1944,0.1772,123.5,16.075,15.877,12.315,8.919,,,,0.068,0.149,,,,,,406139301351061498,hH00,0,1nnn,ABUU,-236,629,-191,648,,39.8703342880093,28.9911654086635
4.739881,J024014.98+400345.5,40.0624343,+40.0626581,0.4329,0.3898,131.3,17.228,16.954,12.720,9.022,,,,0.129,,,,,,,406139301351059540,0000,0,nnnn,BUUU,-163,1846,-1007,1876,,40.0636153892281,29.2869339465047
2.235926,J023658.17+391434.6,39.2424022,+39.2429610,0.2855,0.2592,122.4,16.690,16.742,12.153,8.800,,,,0.090,0.352,,,,,,387139301351029472,0000,0,0nnn,ABUU,-533,1047,-436,1080,,39.2423416703726,28.6156313016386
3.847042,J023547.07+385647.9,38.9461424,+38.9466491,0.5744,0.5287,123.1,17.617,16.587,12.193,8.917,,,,0.203,0.290,,,,,,387139301351021873,0000,0,nnnn,BBUU,-606,2502,1331,2604,,38.9456511083617,28.779524335391
1.551384,J023604.51+390110.2,39.0188206,+39.0195006,0.1562,0.1440,122.0,15.959,15.566,12.038,9.044,,,,0.056,0.111,,,,,,387139301351021026,0000,0,0nnn,ABUU,-540,518,421,541,,39.019159351975,28.9359800079239
4.345012,J023331.09+382250.7,38.3795617,+38.3807552,0.1832,0.1684,128.1,16.103,16.153,11.993,8.702,,,,0.059,0.224,,,,,,378137801351054636,0000,0,0nnn,ABUU,-450,648,130,668,,38.38105354682,28.4779855316996
2.999311,J023254.00+381327.6,38.2250206,+38.2243572,0.6790,0.6046,112.3,18.288,16.024,11.838,8.575,,,,,0.184,,,,,,378137801351047849,0000,0,nnnn,UBUU,17498,3575,-11460,3899,,38.2251807778951,28.5192156756723
4.530744,J023453.26+384321.6,38.7219523,+38.7226761,0.0613,0.0592,118.8,14.036,14.062,12.614,8.735,14.852,14.182,14.170,0.028,0.040,,,0.045,0.048,0.070,387139301351004990,0000,0,00nn,AAUU,322,121,-163,126,0.070,38.7214741273286,28.6918316185006
3.901087,J023513.84+384832.3,38.8076705,+38.8089989,0.3348,0.3035,120.3,17.004,17.441,12.522,8.791,,,,0.102,,,,,,,387139301351006956,hh00,0,nnnn,AUUU,-65,1333,-121,1401,,38.8090589670188,28.9177446372649
2.669358,J023841.98+394030.0,39.6749291,+39.6750028,0.3753,0.3357,115.9,17.106,16.169,12.389,8.977,,,,0.130,0.196,,,,,,387139301351050740,0000,0,nnnn,BBUU,-247,1420,1244,1513,,39.6743888925411,28.9674153225908
2.537419,J023742.07+392533.8,39.4253169,+39.4260611,0.2912,0.2654,123.4,16.644,17.050,12.266,8.495,,,,0.092,0.449,,,,,,387139301351026692,00Pp,0,0nnn,ACUU,-279,1055,-120,1108,,39.4253569329688,29.1713415596793
3.788271,J023628.13+390704.7,39.1172444,+39.1179948,0.1054,0.1004,136.7,15.220,15.207,12.328,9.066,15.884,15.521,15.086,0.040,0.093,,,0.081,0.123,0.174,387139301351020832,0000,0,00nn,AAUU,43,290,160,301,0.586,39.1184605759824,29.1421774252538
4.362868,J023618.68+390446.1,39.0778652,+39.0794956,0.5516,0.4725,92.7,17.202,16.718,12.448,8.371,,,,0.152,,,,,,,387139301351022420,0000,0,nnnn,BUUU,-3892,1933,-1536,2104,,39.0794236794321,29.2463457826518
2.371653,J023645.73+391124.0,39.1905760,+39.1900093,0.3563,0.3276,121.8,16.979,16.811,12.635,9.096,,,,0.114,0.330,,,,,,387139301351021731,0000,0,nnnn,BBUU,-464,1379,-1398,1433,,39.1897793989273,29.3213680864842
4.611173,J023504.36+384559.0,38.7681839,+38.7663936,0.0408,0.0377,16.7,11.820,11.856,11.829,9.068,12.375,11.949,11.833,0.023,0.022,0.252,,0.023,0.023,0.021,387139301351004889,0000,0,01nn,AABU,-1,49,55,48,0.181,38.7675868944334,29.392457391761
2.417982,J023658.17+391434.6,39.2424022,+39.2429610,0.2855,0.2592,122.4,16.690,16.742,12.153,8.800,,,,0.090,0.352,,,,,,387139301351029472,0000,0,0nnn,ABUU,-533,1047,-436,1080,,39.243208445683,29.7635409365771
3.140034,J023736.31+392359.8,39.4013166,+39.3999527,0.2398,0.2172,126.4,16.494,16.714,12.179,8.568,,,,0.077,0.342,0.353,,,,,387139301351026619,0000,0,0nnn,ABBU,-209,886,-71,914,,39.4006648049136,29.8311917692634
2.224536,J023712.41+391807.7,39.3017312,+39.3021391,0.1893,0.1688,120.2,16.191,15.995,11.939,8.710,,,,0.063,0.172,,,,,,387139301351029129,0000,0,0nnn,ABUU,311,660,-520,698,,39.302433395229,29.8051190846443
2.267978,J024903.81+421600.6,42.2659098,+42.2668607,0.1042,0.0975,134.2,15.259,15.191,12.566,8.967,16.465,15.682,15.487,0.039,0.091,,,0.143,0.178,0.211,424142401351030754,0000,0,00nn,AAUU,15,291,248,298,0.221,42.2667471658525,27.3642382955249
3.425676,J024850.13+421229.6,42.2089008,+42.2082334,0.2268,0.2064,121.4,16.354,16.424,12.587,9.046,,,,0.075,0.246,,,,,,424142401351016253,0000,0,0nnn,ABUU,475,804,-420,841,,42.2077750160989,27.4416060697579
4.134253,J024758.99+415951.3,41.9958304,+41.9976009,0.1639,0.1072,86.4,14.764,14.469,12.148,8.405,16.351,15.841,15.329,0.059,0.075,,,0.117,0.175,,424142401351017555,0000,0,33nn,AAUU,-676,265,441,309,2.638,41.997333067442,27.5443798868155
3.261195,J024915.03+421840.0,42.3126293,+42.3111184,0.1527,0.1398,122.6,15.913,15.708,12.532,8.998,,,,0.052,0.129,,,,,,424142401351031266,0000,0,0nnn,ABUU,-445,495,276,518,,42.3117462513052,28.0318970169233
1.935715,J025009.40+423217.7,42.5391774,+42.5382711,0.1231,0.1158,143.7,15.484,16.251,12.776,8.824,15.732,15.780,15.693,0.042,0.199,,,0.062,0.168,0.195,424142401351030782,0h00,0,nnnn,ABUU,133,338,273,350,0.044,42.5385982761851,28.0665005568199
1.248683,J025023.30+423551.6,42.5971074,+42.5976922,0.0504,0.0494,9.7,13.296,13.321,12.482,8.463,14.070,13.493,13.445,0.025,0.030,,,0.026,0.033,0.033,424142401351042215,0h00,0,00nn,AAUU,93,78,102,80,0.137,42.5974957607973,28.2303064068012
2.293914,J024814.79+420344.5,42.0616287,+42.0623680,0.2214,0.1980,111.3,16.539,15.830,12.052,8.883,,,,0.076,0.139,,,,,,424142401351016156,0000,0,0nnn,ABUU,274,790,-310,855,,42.0624748241434,27.8624180864645
4.617303,J024749.85+415724.0,41.9577180,+41.9566942,0.1913,0.1793,118.1,16.070,16.727,12.558,8.943,16.991,16.560,15.712,0.114,0.329,,,0.173,0.238,0.211,424142401351016574,0h00,0,0nnn,BBUU,-307,618,459,638,0.555,41.9579636913826,27.8545167055705
4.756939,J024728.61+415213.8,41.8692213,+41.8705076,0.0467,0.0440,2.0,12.824,12.838,12.350,8.652,13.238,12.921,12.878,0.024,0.026,0.487,,0.027,0.033,0.025,424142401351007655,0000,0,11nn,AACU,46,67,-38,67,0.063,41.8709110666374,28.2408744607853
3.783855,J024923.92+422052.5,42.3496777,+42.3479227,0.0782,0.0739,126.1,14.818,14.988,12.653,9.004,15.371,15.131,14.907,0.031,0.069,,,0.053,0.100,0.126,424142401351030624,0000,0,00nn,AAUU,-42,206,131,213,0.078,42.3486465872519,28.2264973247599
4.902706,J024824.37+420609.8,42.1015538,+42.1027402,0.4852,0.4408,117.8,17.413,16.619,12.310,9.176,,,,0.151,,,,,,,424142401351016702,0000,0,nnnn,BUUU,1832,2027,-512,2132,,42.1013841916936,28.3437901925376
3.604841,J025145.63+425629.6,42.9401455,+42.9415681,0.1164,0.1079,134.3,15.461,15.551,12.516,8.908,16.086,15.640,15.673,0.042,0.115,,,0.102,0.148,0.220,424142401351052329,0000,0,0nnn,ABUU,153,358,441,368,0.384,42.9406322896759,28.1135097872642
1.127771,J025142.70+425539.5,42.9279479,+42.9276594,0.2081,0.1917,131.0,16.304,16.313,12.773,8.685,,,,0.068,0.233,,,,,,424142401351052700,0000,0,0nnn,ABUU,-162,730,818,743,,42.9279721573354,28.1084908313519
2.367522,J025057.99+424425.9,42.7416441,+42.7405372,0.1422,0.1282,132.3,15.788,15.515,12.516,8.747,,,,0.049,0.114,,,,,,424142401351045236,0000,0,1nnn,ABUU,18,450,524,457,,42.7409704800379,28.2604438977691
2.844949,J025148.02+425656.3,42.9500834,+42.9489820,0.0410,0.0373,16.3,11.259,11.341,11.264,8.384,12.027,11.443,11.329,0.022,0.022,0.197,,0.023,0.032,0.022,424142401351051850,0000,0,00nn,AABU,57,44,95,43,0.101,42.9490041456723,28.4726821362683
2.326870,J025329.06+432214.2,43.3710859,+43.3706194,0.5046,0.4554,118.1,17.322,16.811,12.598,8.966,,,,0.154,,,,,,,436143901351009212,0000,0,nnnn,BUUU,-2296,1917,-1842,2030,,43.3703072800482,28.4190883910004
2.898171,J025010.11+423230.0,42.5421360,+42.5416757,0.1740,0.1598,123.1,16.155,17.213,12.378,8.818,,,,0.057,0.443,,,,,,424142401351031054,0h00,0,0nnn,ACUU,-537,607,126,633,,42.5424473494994,28.5528091465677
4.937479,J024602.37+413039.2,41.5098791,+41.5109058,0.3723,0.3401,125.6,17.170,16.190,12.116,8.904,,,,0.128,0.205,,,,,,415140801351056757,0000,0,nnnn,BBUU,1304,1404,1404,1464,,41.5115180535404,28.4879522804152
4.397914,J024749.85+415724.0,41.9577180,+41.9566942,0.1913,0.1793,118.1,16.070,16.727,12.558,8.943,16.991,16.560,15.712,0.114,0.329,,,0.173,0.238,0.211,424142401351016574,0h00,0,0nnn,BBUU,-307,618,459,638,0.555,41.9562098680259,28.697166200026
3.132907,J024731.49+415256.6,41.8812464,+41.8823930,0.4270,0.3880,124.8,17.229,16.482,12.153,8.303,,,,0.143,0.264,,,,,,424142401351008806,0000,0,nnnn,BBUU,-1004,1790,2151,1849,,41.8815532664748,28.8246332331947
3.163794,J024447.13+411152.0,41.1963888,+41.1977789,0.2480,0.2308,123.5,16.544,17.177,12.603,8.356,,,,0.080,0.461,,,,,,415140801351042115,0000,0,0nnn,ACUU,842,943,-146,978,,41.197493533115,28.8797064842363
4.234442,J024541.95+412527.0,41.4248281,+41.4241894,0.5427,0.5010,126.3,17.443,16.628,12.542,9.117,,,,0.177,,,,,,,415140801351057625,0000,0,nnnn,BUUU,-47,2262,2586,2344,,41.4253089804049,28.7598541091424
2.443018,J024845.38+421119.4,42.1891167,+42.1887498,0.0605,0.0596,138.0,14.071,14.104,12.542,8.845,14.590,14.212,14.069,0.028,0.042,,,0.037,0.056,0.060,424142401351015477,0000,0,00nn,AAUU,-27,114,5,119,0.066,42.189396070262,28.6661813534506
4.587221,J024758.99+415951.3,41.9958304,+41.9976009,0.1639,0.1072,86.4,14.764,14.469,12.148,8.405,16.351,15.841,15.329,0.059,0.075,,,0.117,0.175,,424142401351017555,0000,0,33nn,AAUU,-676,265,441,309,2.638,41.996398715434,28.9402253947098
4.823432,J024811.32+420244.0,42.0471894,+42.0455580,0.1385,0.1272,116.6,15.744,15.551,12.690,8.716,16.348,15.928,16.567,0.050,0.107,,,0.110,0.178,,424142401351015930,0000,0,0nnn,AAUU,303,422,-23,448,0.325,42.0468776747585,29.0264887445106
3.527977,J025045.63+424126.3,42.6901280,+42.6906406,0.0420,0.0391,22.4,12.002,12.063,12.388,8.880,12.650,12.199,12.052,0.024,0.023,0.429,,0.022,0.029,0.025,424142401351044665,0000,0,00nn,AACU,17,51,22,51,0.064,42.6897100284531,29.3800666959117
4.441520,J025023.30+423551.6,42.5971074,+42.5976922,0.0504,0.0494,9.7,13.296,13.321,12.482,8.463,14.070,13.493,13.445,0.025,0.030,,,0.026,0.033,0.033,424142401351042215,0h00,0,00nn,AAUU,93,78,102,80,0.137,42.5965331249619,29.4451244532755
4.226986,J025045.63+424126.3,42.6901280,+42.6906406,0.0420,0.0391,22.4,12.002,12.063,12.388,8.880,12.650,12.199,12.052,0.024,0.023,0.429,,0.022,0.029,0.025,424142401351044665,0000,0,00nn,AACU,17,51,22,51,0.064,42.6895469003895,29.4952643848805
2.145203,J024903.81+421600.6,42.2659098,+42.2668607,0.1042,0.0975,134.2,15.259,15.191,12.566,8.967,16.465,15.682,15.487,0.039,0.091,,,0.143,0.178,0.211,424142401351030754,0000,0,00nn,AAUU,15,291,248,298,0.221,42.2666748467978,29.6609084663405
4.780342,J024803.89+420102.8,42.0162473,+42.0174673,0.1496,0.1364,119.4,15.894,16.047,12.413,8.698,,,,0.051,0.172,0.470,,,,,424142401351015993,0000,0,1nnn,ABCU,883,506,24,542,,42.0179250516469,29.6318879723875
1.108746,J025426.58+433639.9,43.6107885,+43.6110956,0.0545,0.0537,152.3,14.045,13.687,10.010,8.150,16.172,15.651,14.798,0.027,0.033,0.050,0.236,0.116,0.147,0.118,436143901351017709,0000,1,001n,AAAB,-80,227,264,224,0.610,43.6107876229531,28.8064136786155
2.438890,J025327.54+432157.2,43.3647639,+43.3659155,0.3889,0.3498,123.9,17.060,16.902,11.999,8.870,,,,0.118,,,,,,,436143901351009001,0000,0,nnnn,BUUU,-1615,1523,1210,1594,,43.3655334040299,28.9722022992437
2.422084,J025511.86+434753.9,43.7994474,+43.7983240,0.2174,0.1932,120.5,16.361,17.330,12.526,8.736,,,,0.070,0.521,,,,,,436143901351030938,0000,0,0nnn,ACUU,62,751,1354,800,,43.7985930708243,29.3394317564773
3.533031,J025413.14+433322.0,43.5547647,+43.5561299,0.1349,0.1241,119.4,15.795,15.585,12.454,9.075,,,,0.047,0.109,0.538,,,,,436143901351018109,0000,0,0nnn,AACU,-186,454,204,480,,43.5552007266257,29.7972798852161
4.089604,J025652.19+441305.5,44.2174624,+44.2182051,0.0480,0.0467,3.6,13.176,13.209,12.004,9.074,14.155,13.471,13.300,0.076,0.029,,,0.026,0.030,0.039,436143901351045508,0000,0,00nn,AAUU,-66,71,50,73,0.047,44.2188068471102,29.533448938505
3.294718,J025548.90+435707.9,43.9537799,+43.9522173,0.1659,0.1531,130.3,16.043,15.722,11.992,8.677,,,,0.058,0.126,,,,,,436143901351027797,0000,0,0nnn,ABUU,14,571,-109,582,,43.9526992052349,29.8120322243644
1.932067,J025427.79+433658.9,43.6157959,+43.6163674,0.0937,0.0890,142.5,15.025,14.907,12.392,8.525,,,,0.037,0.067,,,,,,436143901351017924,0000,0,00nn,AAUU,-87,246,-348,252,,43.6165103683318,30.012508174019
1.229931,J025427.79+433658.9,43.6157959,+43.6163674,0.0937,0.0890,142.5,15.025,14.907,12.392,8.525,,,,0.037,0.067,,,,,,436143901351017924,0000,0,00nn,AAUU,-87,246,-348,252,,43.6162244818664,30.0123650798844
3.619102,J025735.88+442357.0,44.3995007,+44.3991907,0.0412,0.0388,27.4,12.242,12.298,11.937,8.530,13.047,12.415,12.300,0.023,0.023,0.299,,0.023,0.022,0.021,436143901351050518,0000,0,00nn,AABU,52,52,64,53,0.056,44.4001002183519,30.1889430430269
4.380387,J025732.87+442316.6,44.3869988,+44.3879661,0.2265,0.2031,120.0,16.411,16.966,12.674,8.741,,,,0.073,0.393,,,,,,436143901351051573,0000,0,0nnn,ACUU,-396,808,-250,856,,44.3867612225557,30.537076247495
4.610811,J025120.71+425012.6,42.8363150,+42.8368547,0.1899,0.1726,125.7,16.173,16.445,11.863,9.000,,,,0.062,0.250,,,,,,424142401351045933,dD00,0,0nnn,ABUU,141,648,561,673,,42.8356657125541,29.896512421865
4.642246,J025303.22+431541.0,43.2634325,+43.2614048,0.2237,0.2043,114.0,16.373,16.152,12.453,8.915,,,,0.074,0.181,0.452,,,,,436143901351008585,0000,0,0nnn,ABCU,309,769,424,809,,43.2625018808448,29.7130924304679
4.812267,J025023.30+423551.6,42.5971074,+42.5976922,0.0504,0.0494,9.7,13.296,13.321,12.482,8.463,14.070,13.493,13.445,0.025,0.030,,,0.026,0.033,0.033,424142401351042215,0h00,0,00nn,AAUU,93,78,102,80,0.137,42.5985263678008,30.001241853828
2.113258,J025358.37+432936.4,43.4932400,+43.4934573,0.1215,0.1136,132.8,15.500,16.048,12.583,8.702,15.770,15.401,15.545,0.042,0.181,,,0.076,0.115,0.197,436143901351018039,0000,0,0nnn,ABUU,-10,374,26,389,0.149,43.4929185946849,30.2199746830875
