#iRMS=9.222171502e-05 0
lk  ukf_wg0v  uks_wg0v fh        fse	fl
8300.0  0.566286  0.005886  0.566286  0.000000  0.000000
8305.0  0.565351  0.005312  0.565351  0.000000  0.000000
8310.0  0.564441  0.004751  0.564441  0.000000  0.000000
8315.0  0.563624  0.004312  0.563624  0.000000  0.000000
8320.0  0.562968  0.004061  0.562968  0.000000  0.000000
8325.0  0.562517  0.004041  0.562517  0.000000  0.000000
8330.0  0.562223  0.004191  0.562223  0.000000  0.000000
8335.0  0.562014  0.004453  0.562014  0.000000  0.000000
8340.0  0.561818  0.004730  0.561818  0.000000  0.000000
8345.0  0.561569  0.004943  0.561569  0.000000  0.000000
8350.0  0.561217  0.005031  0.561217  0.000000  0.000000
8355.0  0.560718  0.004956  0.560718  0.000000  0.000000
8360.0  0.560027  0.004654  0.560027  0.000000  0.000000
8365.0  0.559125  0.004129  0.559125  0.000000  0.000000
8370.0  0.558098  0.003435  0.558098  0.000000  0.000000
8375.0  0.557057  0.002726  0.557057  0.000000  0.000000
8380.0  0.556113  0.002138  0.556113  0.000000  0.000000
8385.0  0.555346  0.001761  0.555346  0.000000  0.000000
8390.0  0.554707  0.001518  0.554707  0.000000  0.000000
8395.0  0.554117  0.001352  0.554117  0.000000  0.000000
8400.0  0.553496  0.001145  0.553496  0.000000  0.000000
8405.0  0.552782  0.000797  0.552782  0.000000  0.000000
8410.0  0.555106  0.000000  0.555106  0.000000  0.000000
8415.0  0.554435  0.000000  0.554435  0.000000  0.000000
8420.0  0.554364  0.000000  0.554364  0.000000  0.000000
8425.0  0.553155  0.000000  0.553155  0.000000  0.000000
8430.0  0.553592  0.000000  0.553592  0.000000  0.000000
8435.0  0.547273  0.000000  0.547273  0.000000  0.000000
8440.0  0.546521  0.000000  0.546521  0.000000  0.000000
8445.0  0.547070  0.000000  0.547070  0.000000  0.000000
8450.0  0.548838  0.000000  0.548838  0.000000  0.000000
8455.0  0.550676  0.000000  0.550676  0.000000  0.000000
8460.0  0.550179  0.000000  0.550179  0.000000  0.000000
8465.0  0.545556  0.000000  0.545556  0.000000  0.000000
8470.0  0.543016  0.000000  0.543016  0.000000  0.000000
8475.0  0.544622  0.000000  0.544622  0.000000  0.000000
8480.0  0.545282  0.000000  0.545282  0.000000  0.000000
8485.0  0.544652  0.000000  0.544652  0.000000  0.000000
8490.0  0.538018  0.000000  0.538018  0.000000  0.000000
8495.0  0.506179  0.000000  0.506179  0.000000  0.000000
8500.0  0.499047  0.000000  0.499047  0.000000  0.000000
8505.0  0.541045  0.000000  0.541045  0.000000  0.000000
8510.0  0.534686  0.000000  0.534686  0.000000  0.000000
8515.0  0.531404  0.000000  0.531404  0.000000  0.000000
8520.0  0.534472  0.000000  0.534472  0.000000  0.000000
8525.0  0.533670  0.000000  0.533670  0.000000  0.000000
8530.0  0.528417  0.000000  0.528417  0.000000  0.000000
8535.0  0.497025  0.000000  0.497025  0.000000  0.000000
8540.0  0.438995  0.000000  0.438995  0.000000  0.000000
8545.0  0.448260  0.000000  0.448260  0.000000  0.000000
8550.0  0.522210  0.000000  0.522210  0.000000  0.000000
8555.0  0.521793  0.000000  0.521793  0.000000  0.000000
8560.0  0.527310  0.000000  0.527310  0.000000  0.000000
8565.0  0.530073  0.000000  0.530073  0.000000  0.000000
8570.0  0.529078  0.000000  0.529078  0.000000  0.000000
8575.0  0.528763  0.000000  0.528763  0.000000  0.000000
8580.0  0.526863  0.000000  0.526863  0.000000  0.000000
8585.0  0.525644  0.000000  0.525644  0.000000  0.000000
8590.0  0.523307  0.000000  0.523307  0.000000  0.000000
8595.0  0.519040  0.000000  0.519040  0.000000  0.000000
8600.0  0.518857  0.000000  0.518857  0.000000  0.000000
8605.0  0.520290  0.000000  0.520290  0.000000  0.000000
8610.0  0.518715  0.000000  0.518715  0.000000  0.000000
8615.0  0.518898  0.000000  0.518898  0.000000  0.000000
8620.0  0.520473  0.000000  0.520473  0.000000  0.000000
8625.0  0.520503  0.000000  0.520503  0.000000  0.000000
8630.0  0.520493  0.000000  0.520493  0.000000  0.000000
8635.0  0.519680  0.000000  0.519680  0.000000  0.000000
8640.0  0.518167  0.000000  0.518167  0.000000  0.000000
8645.0  0.513158  0.000000  0.513158  0.000000  0.000000
8650.0  0.508637  0.000000  0.508637  0.000000  0.000000
8655.0  0.489527  0.000000  0.489527  0.000000  0.000000
8660.0  0.439879  0.000000  0.439879  0.000000  0.000000
8665.0  0.445050  0.000000  0.445050  0.000000  0.000000
8670.0  0.505244  0.000000  0.505244  0.000000  0.000000
8675.0  0.501373  0.000000  0.501373  0.000000  0.000000
8680.0  0.505152  0.000000  0.505152  0.000000  0.000000
8685.0  0.503720  0.000000  0.503720  0.000000  0.000000
8690.0  0.501922  0.000000  0.501922  0.000000  0.000000
8695.0  0.507266  0.000000  0.507266  0.000000  0.000000
8700.0  0.508586  0.000000  0.508586  0.000000  0.000000
8705.0  0.507611  0.000000  0.507611  0.000000  0.000000
8710.0  0.503964  0.000000  0.503964  0.000000  0.000000
8715.0  0.502481  0.000000  0.502481  0.000000  0.000000
8720.0  0.504604  0.000000  0.504604  0.000000  0.000000
8725.0  0.503293  0.000000  0.503293  0.000000  0.000000
8730.0  0.500205  0.000000  0.500205  0.000000  0.000000
8735.0  0.498376  0.000000  0.498376  0.000000  0.000000
8740.0  0.496375  0.000000  0.496375  0.000000  0.000000
8745.0  0.494394  0.000000  0.494394  0.000000  0.000000
8750.0  0.491255  0.000000  0.491255  0.000000  0.000000
8755.0  0.493164  0.000000  0.493164  0.000000  0.000000
8760.0  0.496385  0.000000  0.496385  0.000000  0.000000
8765.0  0.498681  0.000000  0.498681  0.000000  0.000000
8770.0  0.498925  0.000000  0.498925  0.000000  0.000000
8775.0  0.498823  0.000000  0.498823  0.000000  0.000000
8780.0  0.501363  0.000000  0.501363  0.000000  0.000000
8785.0  0.499656  0.000000  0.499656  0.000000  0.000000
8790.0  0.498214  0.000000  0.498214  0.000000  0.000000
8795.0  0.496253  0.000000  0.496253  0.000000  0.000000
8800.0  0.494800  0.000000  0.494800  0.000000  0.000000
8805.0  0.484580  0.000000  0.484580  0.000000  0.000000
8810.0  0.487414  0.000000  0.487414  0.000000  0.000000
8815.0  0.498833  0.000000  0.498833  0.000000  0.000000
8820.0  0.497452  0.000000  0.497452  0.000000  0.000000
8825.0  0.496619  0.000000  0.496619  0.000000  0.000000
8830.0  0.498844  0.000000  0.498844  0.000000  0.000000
8835.0  0.496934  0.000000  0.496934  0.000000  0.000000
8840.0  0.496212  0.000000  0.496212  0.000000  0.000000
8845.0  0.497594  0.000000  0.497594  0.000000  0.000000
8850.0  0.496842  0.000000  0.496842  0.000000  0.000000
8855.0  0.493378  0.000000  0.493378  0.000000  0.000000
8860.0  0.485941  0.000000  0.485941  0.000000  0.000000
8865.0  0.482517  0.000000  0.482517  0.000000  0.000000
8870.0  0.489466  0.000000  0.489466  0.000000  0.000000
8875.0  0.495847  0.000000  0.495847  0.000000  0.000000
8880.0  0.496832  0.000000  0.496832  0.000000  0.000000
8885.0  0.500113  0.000000  0.500113  0.000000  0.000000
8890.0  0.500845  0.000000  0.500845  0.000000  0.000000
8895.0  0.499209  0.000000  0.499209  0.000000  0.000000
8900.0  0.499484  0.000000  0.499484  0.000000  0.000000
8905.0  0.501932  0.000000  0.501932  0.000000  0.000000
8910.0  0.498915  0.000000  0.498915  0.000000  0.000000
8915.0  0.498173  0.000000  0.498173  0.000000  0.000000
8920.0  0.498732  0.000000  0.498732  0.000000  0.000000
8925.0  0.492091  0.004658  0.492091  0.000000  0.000000
8930.0  0.489971  0.000000  0.489971  0.000000  0.000000
8935.0  0.482835  0.000000  0.482835  0.000000  0.000000
8940.0  0.475299  0.000000  0.475299  0.000000  0.000000
8945.0  0.467902  0.000000  0.467902  0.000000  0.000000
8950.0  0.461015  0.000000  0.461015  0.000000  0.000000
8955.0  0.454970  0.000000  0.454970  0.000000  0.000000
8960.0  0.450098  0.000000  0.450098  0.000000  0.000000
8965.0  0.446675  0.000000  0.446675  0.000000  0.000000
8970.0  0.444763  0.000000  0.444763  0.000000  0.000000
8975.0  0.444369  0.000000  0.444369  0.000000  0.000000
8980.0  0.445501  0.000000  0.445501  0.000000  0.000000
8985.0  0.448152  0.000000  0.448152  0.000000  0.000000
8990.0  0.452261  0.000000  0.452261  0.000000  0.000000
8995.0  0.457754  0.000000  0.457754  0.000000  0.000000
9000.0  0.464555  0.000000  0.464555  0.000000  0.000000
9005.0  0.472457  0.000000  0.472457  0.000000  0.000000
9010.0  0.480719  0.000000  0.480719  0.000000  0.000000
9015.0  0.488466  0.000000  0.488466  0.000000  0.000000
9020.0  0.494824  0.000000  0.494824  0.000000  0.000000
9025.0  0.499030  0.000000  0.499030  0.000000  0.000000
9030.0  0.500759  0.000000  0.500759  0.000000  0.000000
9035.0  0.499796  0.000000  0.499796  0.000000  0.000000
9040.0  0.495929  0.000000  0.495929  0.000000  0.000000
9045.0  0.489279  0.000000  0.489279  0.000000  0.000000
9050.0  0.481310  0.000000  0.481310  0.000000  0.000000
9055.0  0.473823  0.000000  0.473823  0.000000  0.000000
9060.0  0.468618  0.000000  0.468618  0.000000  0.000000
9065.0  0.467023  0.000000  0.467023  0.000000  0.000000
9070.0  0.468471  0.000000  0.468471  0.000000  0.000000
9075.0  0.471924  0.000000  0.471924  0.000000  0.000000
9080.0  0.476344  0.000000  0.476344  0.000000  0.000000
9085.0  0.480758  0.000000  0.480758  0.000000  0.000000
9090.0  0.484467  0.000000  0.484467  0.000000  0.000000
9095.0  0.486840  0.000000  0.486840  0.000000  0.000000
9100.0  0.487245  0.000000  0.487245  0.000000  0.000000
9105.0  0.485277  0.000000  0.485277  0.000000  0.000000
9110.0  0.481442  0.000000  0.481442  0.000000  0.000000
9115.0  0.476471  0.000000  0.476471  0.000000  0.000000
9120.0  0.471096  0.000000  0.471096  0.000000  0.000000
9125.0  0.465999  0.000000  0.465999  0.000000  0.000000
9130.0  0.461650  0.000000  0.461650  0.000000  0.000000
9135.0  0.458468  0.000000  0.458468  0.000000  0.000000
9140.0  0.456873  0.000000  0.456873  0.000000  0.000000
9145.0  0.457196  0.000000  0.457196  0.000000  0.000000
9150.0  0.459417  0.000000  0.459417  0.000000  0.000000
9155.0  0.463431  0.000000  0.463431  0.000000  0.000000
9160.0  0.469128  0.000000  0.469128  0.000000  0.000000
9165.0  0.476223  0.000000  0.476223  0.000000  0.000000
9170.0  0.483708  0.000000  0.483708  0.000000  0.000000
9175.0  0.490397  0.000000  0.490397  0.000000  0.000000
9180.0  0.495104  0.000000  0.495104  0.000000  0.000000
9185.0  0.496990  0.000000  0.496990  0.000000  0.000000
9190.0  0.496603  0.000000  0.496603  0.000000  0.000000
9195.0  0.494841  0.000000  0.494841  0.000000  0.000000
9200.0  0.492601  0.000000  0.492601  0.000000  0.000000
9205.0  0.490630  0.000000  0.490630  0.000000  0.000000
9210.0  0.489085  0.000000  0.489085  0.000000  0.000000
9215.0  0.487973  0.000000  0.487973  0.000000  0.000000
9220.0  0.487302  0.000000  0.487302  0.000000  0.000000
9225.0  0.487011  0.000000  0.487011  0.000000  0.000000
9230.0  0.486770  0.000000  0.486770  0.000000  0.000000
9235.0  0.486181  0.000000  0.486181  0.000000  0.000000
9240.0  0.484845  0.000000  0.484845  0.000000  0.000000
9245.0  0.482497  0.000000  0.482497  0.000000  0.000000
9250.0  0.479410  0.000000  0.479410  0.000000  0.000000
9255.0  0.475991  0.000000  0.475991  0.000000  0.000000
9260.0  0.472644  0.000000  0.472644  0.000000  0.000000
9265.0  0.469539  0.000000  0.469539  0.000000  0.000000
9270.0  0.465895  0.000000  0.465895  0.000000  0.000000
9275.0  0.460691  0.000000  0.460691  0.000000  0.000000
9280.0  0.452909  0.000000  0.452909  0.000000  0.000000
9285.0  0.441887  0.000000  0.441887  0.000000  0.000000
9290.0  0.428387  0.000000  0.428387  0.000000  0.000000
9295.0  0.413531  0.000000  0.413531  0.000000  0.000000
9300.0  0.398437  0.000000  0.398437  0.000000  0.000000
9305.0  0.384208  0.000000  0.384208  0.000000  0.000000
9310.0  0.371861  0.000000  0.371861  0.000000  0.000000
9315.0  0.362397  0.000000  0.362397  0.000000  0.000000
9320.0  0.356815  0.000000  0.356815  0.000000  0.000000
9325.0  0.355848  0.000000  0.355848  0.000000  0.000000
9330.0  0.359158  0.000000  0.359158  0.000000  0.000000
9335.0  0.366139  0.000000  0.366139  0.000000  0.000000
9340.0  0.376188  0.000000  0.376188  0.000000  0.000000
9345.0  0.388695  0.000000  0.388695  0.000000  0.000000
9350.0  0.403027  0.000000  0.403027  0.000000  0.000000
9355.0  0.418549  0.000000  0.418549  0.000000  0.000000
9360.0  0.434625  0.000000  0.434625  0.000000  0.000000
9365.0  0.450449  0.000000  0.450449  0.000000  0.000000
9370.0  0.464549  0.000000  0.464549  0.000000  0.000000
9375.0  0.475283  0.000000  0.475283  0.000000  0.000000
9380.0  0.481010  0.000000  0.481010  0.000000  0.000000
9385.0  0.480613  0.000000  0.480613  0.000000  0.000000
9390.0  0.475075  0.000000  0.475075  0.000000  0.000000
9395.0  0.465905  0.000000  0.465905  0.000000  0.000000
9400.0  0.454611  0.000000  0.454611  0.000000  0.000000
9405.0  0.442717  0.000000  0.442717  0.000000  0.000000
9410.0  0.431806  0.000000  0.431806  0.000000  0.000000
9415.0  0.423480  0.000000  0.423480  0.000000  0.000000
9420.0  0.419338  0.000000  0.419338  0.000000  0.000000
9425.0  0.420446  0.000000  0.420446  0.000000  0.000000
9430.0  0.425728  0.000000  0.425728  0.000000  0.000000
9435.0  0.433577  0.000000  0.433577  0.000000  0.000000
9440.0  0.442382  0.000000  0.442382  0.000000  0.000000
9445.0  0.450695  0.000000  0.450695  0.000000  0.000000
9450.0  0.457706  0.000000  0.457706  0.000000  0.000000
9455.0  0.462767  0.000000  0.462767  0.000000  0.000000
9460.0  0.465228  0.000000  0.465228  0.000000  0.000000
9465.0  0.464625  0.000000  0.464625  0.000000  0.000000
9470.0  0.461239  0.000000  0.461239  0.000000  0.000000
9475.0  0.455532  0.000000  0.455532  0.000000  0.000000
9480.0  0.447969  0.000000  0.447969  0.000000  0.000000
9485.0  0.439152  0.000000  0.439152  0.000000  0.000000
9490.0  0.430236  0.000000  0.430236  0.000000  0.000000
9495.0  0.422512  0.000000  0.422512  0.000000  0.000000
9500.0  0.417273  0.000000  0.417273  0.000000  0.000000
9505.0  0.415416  0.000000  0.415416  0.000000  0.000000
9510.0  0.416265  0.000000  0.416265  0.000000  0.000000
9515.0  0.418746  0.000000  0.418746  0.000000  0.000000
9520.0  0.421787  0.000000  0.421787  0.000000  0.000000
9525.0  0.424516  0.000000  0.424516  0.000000  0.000000
9530.0  0.426856  0.000000  0.426856  0.000000  0.000000
9535.0  0.428929  0.000000  0.428929  0.000000  0.000000
9540.0  0.430858  0.000000  0.430858  0.000000  0.000000
9545.0  0.432708  0.000000  0.432708  0.000000  0.000000
9550.0  0.434316  0.000000  0.434316  0.000000  0.000000
9555.0  0.435462  0.000000  0.435462  0.000000  0.000000
9560.0  0.435924  0.000000  0.435924  0.000000  0.000000
9565.0  0.435545  0.000000  0.435545  0.000000  0.000000
9570.0  0.434416  0.000000  0.434416  0.000000  0.000000
9575.0  0.432691  0.000000  0.432691  0.000000  0.000000
9580.0  0.430524  0.000000  0.430524  0.000000  0.000000
9585.0  0.428049  0.000000  0.428049  0.000000  0.000000
9590.0  0.425330  0.000000  0.425330  0.000000  0.000000
9595.0  0.422408  0.000000  0.422408  0.000000  0.000000
9600.0  0.419327  0.000000  0.419327  0.000000  0.000000
9605.0  0.416171  0.000000  0.416171  0.000000  0.000000
9610.0  0.413184  0.000000  0.413184  0.000000  0.000000
9615.0  0.410654  0.000000  0.410654  0.000000  0.000000
9620.0  0.408865  0.000000  0.408865  0.000000  0.000000
9625.0  0.408130  0.000000  0.408130  0.000000  0.000000
9630.0  0.408863  0.000000  0.408863  0.000000  0.000000
9635.0  0.411505  0.000000  0.411505  0.000000  0.000000
9640.0  0.416497  0.000000  0.416497  0.000000  0.000000
9645.0  0.423978  0.000000  0.423978  0.000000  0.000000
9650.0  0.432870  0.000000  0.432870  0.000000  0.000000
9655.0  0.441792  0.000000  0.441792  0.000000  0.000000
9660.0  0.449366  0.000000  0.449366  0.000000  0.000000
9665.0  0.454484  0.000000  0.454484  0.000000  0.000000
9670.0  0.457139  0.000000  0.457139  0.000000  0.000000
9675.0  0.457597  0.000000  0.457597  0.000000  0.000000
9680.0  0.456123  0.000000  0.456123  0.000000  0.000000
9685.0  0.453022  0.000000  0.453022  0.000000  0.000000
9690.0  0.448751  0.000000  0.448751  0.000000  0.000000
9695.0  0.443805  0.000000  0.443805  0.000000  0.000000
9700.0  0.438679  0.000000  0.438679  0.000000  0.000000
9705.0  0.433787  0.000000  0.433787  0.000000  0.000000
9710.0  0.429217  0.000000  0.429217  0.000000  0.000000
9715.0  0.424972  0.000000  0.424972  0.000000  0.000000
9720.0  0.421058  0.000000  0.421058  0.000000  0.000000
9725.0  0.417497  0.000000  0.417497  0.000000  0.000000
9730.0  0.414377  0.000000  0.414377  0.000000  0.000000
9735.0  0.411803  0.000000  0.411803  0.000000  0.000000
9740.0  0.409879  0.000000  0.409879  0.000000  0.000000
9745.0  0.408666  0.000000  0.408666  0.000000  0.000000
9750.0  0.408041  0.000000  0.408041  0.000000  0.000000
9755.0  0.407837  0.000000  0.407837  0.000000  0.000000
9760.0  0.407887  0.000000  0.407887  0.000000  0.000000
9765.0  0.408048  0.000000  0.408048  0.000000  0.000000
9770.0  0.408262  0.000000  0.408262  0.000000  0.000000
9775.0  0.408498  0.000000  0.408498  0.000000  0.000000
9780.0  0.408721  0.000000  0.408721  0.000000  0.000000
9785.0  0.408885  0.000000  0.408885  0.000000  0.000000
9790.0  0.408892  0.000000  0.408892  0.000000  0.000000
9795.0  0.408630  0.000000  0.408630  0.000000  0.000000
9800.0  0.407988  0.000000  0.407988  0.000000  0.000000
9805.0  0.406918  0.000000  0.406918  0.000000  0.000000
9810.0  0.405634  0.000000  0.405634  0.000000  0.000000
9815.0  0.404415  0.000000  0.404415  0.000000  0.000000
9820.0  0.403538  0.000000  0.403538  0.000000  0.000000
9825.0  0.403205  0.000000  0.403205  0.000000  0.000000
9830.0  0.403306  0.000000  0.403306  0.000000  0.000000
9835.0  0.403653  0.000000  0.403653  0.000000  0.000000
9840.0  0.404060  0.000000  0.404060  0.000000  0.000000
9845.0  0.404348  0.000000  0.404348  0.000000  0.000000
9850.0  0.404367  0.000000  0.404367  0.000000  0.000000
9855.0  0.403977  0.000000  0.403977  0.000000  0.000000
9860.0  0.403038  0.000000  0.403038  0.000000  0.000000
9865.0  0.401490  0.000000  0.401490  0.000000  0.000000
9870.0  0.399602  0.000000  0.399602  0.000000  0.000000
9875.0  0.397723  0.000000  0.397723  0.000000  0.000000
9880.0  0.396202  0.000000  0.396202  0.000000  0.000000
9885.0  0.395300  0.000000  0.395300  0.000000  0.000000
9890.0  0.394913  0.000000  0.394913  0.000000  0.000000
9895.0  0.394847  0.000000  0.394847  0.000000  0.000000
9900.0  0.394908  0.000000  0.394908  0.000000  0.000000
9905.0  0.394930  0.000000  0.394930  0.000000  0.000000
9910.0  0.394848  0.000000  0.394848  0.000000  0.000000
9915.0  0.394627  0.000000  0.394627  0.000000  0.000000
9920.0  0.394228  0.000000  0.394228  0.000000  0.000000
