# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 18 16:25:49 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.00000 0.9840705991 2.4695188999    0.983  0.273  3.7621  4.158    1  0.000  0.535     0.00     0.00 -1 -1.97e-13      0.00 7.635e-01 2.236e-01 2.263e-03 6.195e-04 5.640e-03 -1.000 1.284e-02 4.086 5.008 4.802 4.137 3.742 3.415 2.998 2.664 2.623
0.0152 0.01508 10.00000 0.9897478223 2.4707438946    0.989  0.300  3.7610  4.129    1  0.000  0.535     0.00     0.00 -1 -2.16e-13      0.00 7.618e-01 2.253e-01 2.280e-03 6.244e-04 5.684e-03 -1.000 1.290e-02 4.019 4.954 4.741 4.072 3.674 3.346 2.926 2.589 2.548
0.0152 0.01508 10.00000 0.9916135669 2.4711430073    0.991  0.309  3.7605  4.119    2  0.000  0.535     0.00     0.00 -1 -2.24e-13      0.00 7.604e-01 2.265e-01 2.293e-03 6.280e-04 5.717e-03 -1.000 1.303e-02 3.997 4.938 4.722 4.050 3.652 3.322 2.901 2.563 2.521
0.0152 0.01508 10.00000 0.9992115498 2.4727504253    0.998  0.346  3.7568  4.071    2  0.000  0.535     0.00     0.00 -1 -2.55e-13      0.00 7.543e-01 2.323e-01 2.350e-03 6.435e-04 5.858e-03 -1.000 1.334e-02 3.905 4.896 4.653 3.967 3.560 3.225 2.793 2.447 2.403
0.0152 0.01508 10.00000 1.0000000000 2.4729156494    0.999  0.349  3.7560  4.064    2  0.000  0.535     0.00     0.00 -1 -2.59e-13      0.00 7.534e-01 2.332e-01 2.358e-03 6.457e-04 5.878e-03 -1.000 1.339e-02 3.897 4.898 4.650 3.960 3.552 3.215 2.781 2.433 2.389
0.0152 0.01508 10.00000 1.0062853098 2.4742217064    1.005  0.377  3.7489  4.011    2  0.000  0.535     0.00     0.00 -1  -2.9e-13      0.00 7.453e-01 2.409e-01 2.427e-03 6.645e-04 6.047e-03 -1.000 1.375e-02 3.828 4.929 4.627 3.909 3.483 3.135 2.681 2.316 2.269
0.0152 0.01508 10.00000 1.0105534792 2.4750981331    1.009  0.388  3.7396  3.965    2  0.000  0.536     0.00     0.00 -1 -3.12e-13      0.00 7.380e-01 2.480e-01 2.486e-03 6.803e-04 6.188e-03 -1.000 1.407e-02 3.800 5.035 4.657 3.906 3.458 3.096 2.615 2.227 2.177
0.0152 0.01508 10.00000 1.0134459734 2.4756872654    1.012  0.388  3.7291  3.923    2  0.000  0.536     0.00     0.00 -1 -3.27e-13      0.00 7.322e-01 2.535e-01 2.531e-03 6.923e-04 6.296e-03 -1.000 1.433e-02 3.799 5.191 4.731 3.938 3.465 3.086 2.572 2.156 2.102
0.0152 0.01508 10.00000 1.0154302120 2.4760892391    1.014  0.388  3.7192  3.885    2  0.000  0.536     0.00     0.00 -1  -3.4e-13      0.00 7.280e-01 2.575e-01 2.563e-03 7.006e-04 6.370e-03 -1.000 1.445e-02 3.799 5.348 4.806 3.975 3.476 3.080 2.534 2.092 2.034
0.0152 0.01508 10.00000 1.0172933340 2.4764649868    1.016  0.399  3.7096  3.836    2  0.000  0.537     0.00     0.00 -1 -3.67e-13      0.00 7.242e-01 2.611e-01 2.589e-03 7.078e-04 6.433e-03 -1.000 1.463e-02 3.772 5.482 4.854 3.987 3.463 3.050 2.472 2.002 1.940
